,0
2625,457873.60798568395
2626,119670.28255008452
2627,552675.2364578354
2628,353653.9575250917
2629,42987.742358541174
2630,298830.57560711796
2631,449812.4379932934
2632,252108.63986437808
2633,1195918.1313362722
2634,1006533.8396544346
2635,1820311.3268301962
2636,868059.4657245575
2637,397650.30863756326
2638,333709.24289665255
2639,207116.57961750135
2640,1321524.8853192911
2641,168937.8071501149
2642,544754.3408355344
2643,623701.9945090358
2644,196802.8159809964
2645,510488.0210919606
2646,377491.75708795
2647,497021.9698785879
2648,718201.4914444254
2649,529404.8108371067
2650,496166.0541999857
2651,147614.09336698503
2652,446472.1842139816
2653,581609.004332559
2654,730560.0964154834
2655,835659.706068352
2656,713530.6321479656
2657,-37887.134132376465
2658,387295.7934944802
2659,339082.23191311455
2660,106983.98257715185
2661,297755.2069570925
2662,271322.6454509925
2663,710230.0434653867
2664,910526.7296421974
2665,761223.7412823696
2666,873592.8318615464
2667,406720.12680641946
2668,611970.783033843
2669,1079286.6606262033
2670,694455.7157552612
2671,50373.576336965256
2672,636290.0882505536
2673,610899.3553757763
2674,657116.4152017382
2675,541243.1631799979
2676,529629.3570986703
2677,680272.1830942895
2678,567899.5882907663
2679,196781.0925682491
2680,792041.4642155253
2681,328968.7851597151
2682,603257.5642500048
2683,-120492.331786549
2684,642020.6757449064
2685,542887.6835335718
2686,231698.1229431795
2687,927256.9118419619
2688,695771.8163018096
2689,328427.34122970875
2690,1206525.0251960238
2691,116389.66917175014
2692,740267.0809734586
2693,181754.84290997672
2694,351195.8279921474
2695,376414.2915025321
2696,309191.93133556517
2697,191974.81583330344
2698,311071.028409836
2699,458029.4426370084
2700,874641.612709605
2701,323884.2700538584
2702,343272.28094398044
2703,349984.0613994575
2704,336695.61883938266
2705,224082.11798040842
2706,338308.22753304394
2707,869767.870169835
2708,786991.3583295239
2709,768516.1627088811
2710,173231.21688865178
2711,409104.29977642454
2712,1761572.054768005
2713,676676.4072586042
2714,574394.9263577895
2715,576203.9744890463
2716,525286.6509468735
2717,624374.1252180205
2718,1313976.8731738925
2719,683979.627697844
2720,421201.1761704619
2721,619127.0579075911
2722,556121.4820732776
2723,87941.389975845
2724,-87563.24180721387
2725,2483545.6171664004
2726,314863.941299528
2727,313275.00502952805
2728,862030.6794330442
2729,940537.5889561522
2730,223187.33471982396
2731,557563.1292761863
2732,263204.71826748084
2733,718673.0570971898
2734,2262295.3791963607
2735,1115496.7856417475
2736,790637.6045717883
2737,448156.37441066257
2738,180869.05250672466
2739,181439.32443107828
2740,1055402.5823000567
2741,389874.6215539996
2742,922741.5085514475
2743,451102.8532096209
2744,400926.5265387355
2745,707150.3711326411
2746,484896.26992360025
2747,1124736.5751007362
2748,202715.43833683833
2749,436935.0873479977
2750,882526.2282046502
2751,550138.8783738622
2752,466494.64896571334
2753,317233.6062629252
2754,655285.7198098261
2755,825600.2239569129
2756,891747.991922168
2757,459770.0494404031
2758,331937.8843383228
2759,642660.6304722609
2760,613955.1381690076
2761,511441.9023805773
2762,814661.8566884765
2763,227122.03341430507
2764,1708595.8746672808
2765,522272.1420300929
2766,399550.58308499574
2767,1003472.4933501288
2768,609806.7886893173
2769,251568.5066913126
2770,407597.02997714735
2771,472204.45685707417
2772,201555.65976665937
2773,290777.39920680504
2774,695762.1573141144
2775,1010208.1518921539
2776,201055.44980126107
2777,399884.81085554115
2778,869880.7938383137
2779,458660.41263296746
2780,-106042.9122621728
2781,2533554.8285698113
2782,311794.8853662942
2783,518067.02832182345
2784,187668.5107490829
2785,808242.6597810603
2786,495441.85565066757
2787,678433.6372234096
2788,1166056.64076783
2789,525313.9721532251
2790,633036.9099126024
2791,246601.98953188327
2792,861789.3754923594
2793,436726.10269775323
2794,794458.5352854474
2795,92119.35962548008
2796,343640.682353887
2797,183628.82340184727
2798,793406.1513457532
2799,407318.4532733072
2800,365781.4114109932
2801,896630.0066627123
2802,344549.7161617264
2803,514478.02662926493
2804,1249866.450127815
2805,385630.29084491124
2806,266022.51696490287
2807,362971.83184666943
2808,1224340.342874046
2809,347184.9445381287
2810,391048.40235014365
2811,1033697.426920385
2812,1693641.766119691
2813,168870.76114952145
2814,-3511.9359399612003
2815,364010.2901367404
2816,658032.8297599454
2817,479622.60675614234
2818,337855.41318449227
2819,340886.3342847568
2820,1260186.574328524
2821,569129.0902691034
2822,65775.28746600263
2823,634499.9624343077
2824,724297.285330661
2825,339957.1193380131
2826,459449.827444167
2827,1059231.186091158
2828,1217468.9051527362
2829,176399.98468213255
2830,743285.2803237891
2831,441700.10568175756
2832,1286215.7329605776
2833,210880.1442820374
2834,284059.3353638119
2835,114172.6040144455
2836,248468.1731239364
2837,620704.3630059108
2838,209989.3165965089
2839,1966252.212573734
2840,206846.3475111674
2841,974604.6150817393
2842,523069.16983345675
2843,405139.8263434735
2844,538915.0424207152
2845,599119.3573782
2846,996669.6984997037
2847,466448.0801189522
2848,439911.6044932293
2849,2401858.3607673817
2850,239583.4579272244
2851,560478.5464487731
2852,638277.9694594254
2853,375138.92665615375
2854,293796.4306091432
2855,345600.4735273471
2856,151650.50121871923
2857,341298.9021667893
2858,497952.21249703015
2859,567820.7243880813
2860,399401.414970521
2861,300699.3293560742
2862,673746.7730488483
2863,868841.6469698489
2864,614899.9533887341
2865,524598.6167420958
2866,511334.88020591624
2867,527053.8029128861
2868,174419.14685996465
2869,373626.50381397107
2870,447856.6383642282
2871,-102417.28736195451
2872,386121.45950075006
2873,103132.59032094269
2874,510774.51882600016
2875,388666.6517183365
2876,256802.79949336482
2877,219081.4259436425
2878,574512.6371975982
2879,538259.8412362582
2880,274628.28396620066
2881,617138.9408828992
2882,318288.40159283567
2883,532905.6855203816
2884,338735.8682179804
2885,206137.8726533869
2886,424562.48994957015
2887,831705.3961944367
2888,337111.8207497988
2889,664073.6503651268
2890,544294.356637132
2891,1449960.2043716349
2892,568556.9390208588
2893,773822.3278594207
2894,22239.756626915507
2895,354518.7414909288
2896,231974.00579313305
2897,62196.74784654577
2898,621243.3215396348
2899,287604.2137805232
2900,317752.0392077853
2901,542620.795636753
2902,314935.9520178796
2903,331499.5978054212
2904,374519.37894376414
2905,280018.465094692
2906,232739.9556869805
2907,429228.30050571414
2908,805899.7059064326
2909,522688.2943055921
2910,438082.1267582993
2911,880349.7289389571
2912,386066.54544130305
2913,1397190.2427984588
2914,418846.87013909186
2915,657030.2885583516
2916,857483.2479729132
2917,742697.2220176568
2918,701153.0388207835
2919,-167666.7783243324
2920,396859.3822232947
2921,1071277.3762272461
2922,551986.3354241882
2923,333849.8062593152
2924,2101088.4446464465
2925,461909.52447147097
2926,225732.34895399126
2927,698430.459059878
2928,191457.9948783323
2929,453926.78852432466
2930,1697112.262897957
2931,517615.09347498184
2932,411136.9619983018
2933,530322.8738421331
2934,292905.43302477046
2935,361315.0071879984
2936,158964.48168509698
2937,1458025.871901967
2938,504891.4254275358
2939,209640.13086426287
2940,721908.8209716049
2941,174191.5468550244
2942,344267.04142715386
2943,396875.98085780593
2944,404219.553297098
2945,245124.40785895352
2946,289390.3106333589
2947,463722.49102437415
2948,362809.28565061116
2949,949167.539364582
2950,1751444.5300945966
2951,818350.8903158536
2952,492049.8133392603
2953,1087030.9691066784
2954,382520.5059325617
2955,504238.3646043445
2956,493736.7778276679
2957,954080.0667277266
2958,467783.8907560839
2959,1188782.4927078295
2960,362142.9339792285
2961,935832.3746080484
2962,627259.761333881
2963,354859.21342897695
2964,347504.8410282979
2965,331656.0879618083
2966,130952.82014860684
2967,151570.04324130318
2968,870810.1533547965
2969,599101.1297436747
2970,405641.9717402274
2971,487883.29734022205
2972,585590.3502501721
2973,757124.0326512438
2974,220173.6415837002
2975,425825.67215287534
2976,162802.13026954222
2977,849569.3033663348
2978,155129.90217684233
2979,622828.7435541386
2980,486685.8329498252
2981,599793.2790645068
2982,515326.3370619487
2983,647356.5073728946
2984,658240.8010901954
2985,330624.7020530513
2986,574438.3323412345
2987,762663.1340387677
2988,665234.7195778592
2989,337852.97925524774
2990,1050423.6638204614
2991,531672.5062488109
2992,778976.519653122
2993,315207.73458274547
2994,229929.65428948117
2995,278798.6118468422
2996,733791.9770589403
2997,233233.1726918586
2998,990890.1907842698
2999,1071714.335573501
